Latitude,Longitude
609454.242629096,1416439.59889486
609503.173633605,1416394.13113803
609528.326470435,1416374.5921351
609565.864453107,1416347.91699161
609607.904395267,1416324.94328427
609658.013875097,1416296.34918135
609692.44031544,1416279.60643269
609720.045247108,1416260.9525986
609760.461176768,1416227.32766587
609803.388256267,1416191.23751494
609835.285830274,1416158.98823561
609873.327748939,1416118.05426235
609880.602340683,1416108.63072477
609918.495637611,1416059.54289643
609970.617580608,1415988.40557152
610029.026584521,1415911.96576378
610069.69645068,1415858.54756352
610110.62419036,1415812.92954452
610162.662800193,1415754.86043495
610203.075120941,1415717.55900036
610243.487769768,1415691.7591832
610302.778333604,1415649.71103895
610321.74351877,1415639.8892082
610395.955640689,1415601.45555803
610459.949935272,1415571.99761169
610462.967645764,1415570.60850686
610507.398659274,1415554.73944411
610574.822408929,1415531.79034303
610675.019058943,1415508.81991653
610704.524905443,1415503.55975644
610833.96165444,1415479.81603752
610946.629408106,1415464.55852211
610994.708708271,1415454.03656152
611044.61969769,1415442.69308028
611043.461891606,1415440.76362219
611000.78382735,1415369.65484053
610962.700570181,1415291.82395944
610932.853517026,1415229.0983631
610907.445103273,1415180.73133385
610905.382771432,1415176.73232611
610874.276862517,1415116.41223678
610804.592946768,1414969.22978836
610788.484383181,1414935.20656244
610785.708798185,1414929.34404136
610720.802431941,1414784.83153512
610698.49768652,1414720.08855435
610684.518383771,1414657.08671185
610669.89111644,1414566.53210294
610669.058769017,1414514.92131378
610670.722479597,1414478.29441853
610671.276284263,1414444.52348869
610671.555483192,1414427.51663294
610676.549239606,1414396.71682577
610677.583358273,1414390.28114311
610684.041022524,1414350.10012111
610693.407473609,1414312.24947503
610701.489478439,1414279.59173194
610727.049794763,1414210.72310327
610765.460807189,1414133.82004187
610788.296719521,1414088.09998894
610850.09318386,1414071.65317143
610868.772608429,1414039.66143753
610903.800425515,1413979.6700877
610964.489280522,1413903.34576528
611032.426152527,1413830.20942861
611054.468759358,1413809.02279119
611098.501807764,1413756.84048086
611147.691670015,1413706.27299669
611198.313616022,1413653.45682935
611270.957827687,1413570.39761227
611345.36909619,1413497.60576311
611431.304947942,1413361.76942061
611484.824525937,1413259.62297136
611503.137481436,1413221.33138128
611530.605930433,1413137.25510585
611548.42446436,1413057.32350719
611571.392266184,1412934.13641761
611583.045458108,1412812.59433787
611582.4529396,1412704.92034061
611578.050061271,1412623.62030636
611569.702965111,1412561.61714953
611561.313218102,1412478.09041369
611553.962511018,1412405.68275011
611544.17972219,1412327.05167377
611526.620374098,1412207.19791086
611520.651882097,1412162.16781719
611712.890014693,1412187.0198016
611839.487858608,1412203.25598961
611906.109444514,1412212.28582719
612053.706918359,1412234.60303977
612231.751181692,1412259.93238544
612487.908477768,1412297.6084912
612542.773525521,1412305.2183841
612707.844717681,1412328.11367953
613073.439787015,1412378.54960227
613221.808912858,1412380.89474194
613321.7171776,1412374.23891535
613433.280930847,1412354.26520203
613534.463799357,1412325.69439302
613664.70796144,1412283.43004186
613765.484006599,1412251.29788828
613858.96085377,1412218.94493461
613967.122054771,1412181.50997011
614042.998215348,1412155.24886778
614363.190160275,1412047.41279736
614471.381873026,1412010.99193844
614643.94911319,1411948.71384777
614783.834004015,1411892.28220211
614937.054498106,1411805.88670561
615023.665217265,1411726.04861069
615134.177463442,1411641.63998686
615136.934675768,1411639.53401995
615240.227120101,1411566.27826095
615337.243986443,1411499.54807945
615437.617801443,1411442.67483361
615567.501728013,1411392.33503927
615917.534820601,1411331.88174811
616124.84510152,1411299.08161686
616169.881756857,1411291.95597494
616603.353658929,1411234.84946185
616775.958628684,1411222.98629661
616944.898907602,1411218.90953311
617040.941694513,1411223.48563944
617071.964270264,1411224.96365486
617096.507528275,1411301.62655927
617109.344772935,1411339.25574911
617127.693817601,1411393.04271503
617183.626120433,1411576.14503911
617208.130664602,1411663.47721353
617268.078051269,1411695.57623069
617281.780451685,1411753.3986216
617312.281046852,1411880.3337352
617312.627502859,1411882.85374327
617348.206499934,1412141.60421002
617368.157575518,1412229.68638295
617395.139148846,1412309.78399177
617416.119093776,1412362.11754853
617447.43103902,1412354.08574045
617511.521133929,1412337.76392269
617569.124365181,1412318.20785944
617649.063509777,1412295.29845645
617677.562140435,1412287.13114995
617717.739881605,1412275.61673728
617995.866621941,1412203.82488611
618262.585576683,1412132.08684061
618384.767418936,1412100.30672044
618415.346754104,1412092.35299619
618552.567280188,1412055.36652161
618596.607546434,1412041.36195645
618613.32962586,1412036.70448545
618635.758058682,1412030.45745069
618890.726052687,1411962.93855686
618982.351853684,1411949.60754678
619088.666601688,1411936.42745502
619185.023692444,1411925.53836919
619264.745317772,1411914.70604177
619283.403416932,1411912.16044319
619324.485355765,1411899.13815953
619352.862595603,1411887.15130685
619377.93439585,1411875.5679967
619431.022216186,1411847.01031102
619516.826506525,1411800.85357919
619652.521773189,1411768.57936552
619668.459405348,1411766.07444927
619729.794912606,1411756.43404861
619795.968664765,1411748.12369777
619846.20937793,1411741.23230736
619939.161619857,1411721.4167302
620045.259504765,1411691.51455903
620116.029048264,1411670.69799961
620196.276591182,1411646.70362502
620253.765649438,1411629.28469661
620337.224143937,1411603.99734561
620521.190311432,1411546.25763169
620635.274072766,1411511.00999877
620677.597150847,1411498.57268769
620771.03298761,1411471.11539352
620827.617192015,1411455.85394111
620913.934932768,1411433.0649447
620932.477546602,1411428.29297261
620971.173335359,1411418.33269069
620995.670661688,1411412.02725711
621097.241324693,1411385.01254736
621152.804533765,1411373.84426261
621226.14362593,1411354.66549519
621262.085811272,1411347.28132361
621263.831214607,1411756.7453997
621265.416513264,1412128.62359294
621276.271478429,1414675.04041611
621276.884010017,1414818.72812086
621281.1815736,1415826.89244311
621155.816994935,1415871.90088327
621084.45165211,1415900.2820601
621009.66308777,1415926.27413411
620929.465085432,1415947.56182119
620906.952663273,1415952.14416111
620879.067548439,1415954.05229378
620785.179284766,1415944.66648577
620654.362945348,1415918.70590778
620538.638439268,1415892.82702252
620445.983440846,1415866.03672178
620376.312976524,1415832.35109361
620349.711323693,1415807.47286253
620311.540140182,1415755.62913419
620298.265560433,1415775.83906752
620283.73212494,1415796.62544328
620257.805667609,1415855.08595628
620229.802770853,1415905.6934666
620206.915349439,1415951.83412236
620186.513815433,1415993.83633494
620158.447598606,1416044.59870061
620137.964699939,1416080.89980911
620127.991950855,1416098.97359186
620108.922763273,1416145.17264645
620102.519888937,1416198.3329732
620097.849622682,1416267.32463311
620096.18525593,1416334.05612694
620093.141298771,1416424.48475187
620087.219066516,1416502.16537078
620038.715226516,1416502.06268069
619968.031640857,1416501.00986128
619903.720745847,1416498.53775336
619757.317167267,1416498.48427577
619692.814343527,1416495.0111856
619642.775401607,1416492.96689835
619542.721139774,1416490.48461986
619451.148816347,1416490.89209937
619388.470135942,1416488.62799628
619300.844326943,1416484.91967036
619252.115093693,1416484.15917319
619231.586591437,1416482.78581636
619135.502794102,1416479.29533778
618983.456182182,1416477.35603718
618912.50848943,1416472.89443195
618910.269320682,1416505.65388086
618910.437955514,1416563.3378206
618911.458950847,1416638.96266936
618911.918923691,1416644.31961402
618912.479618102,1416710.57145002
618905.593477026,1416758.42765352
618896.511146098,1416807.20216228
618881.734272763,1416859.94483894
618866.262190849,1416925.21767427
618848.89805235,1416986.99543786
618834.138567433,1417055.48611453
618825.460435182,1417089.98801403
618816.680269018,1417146.48330785
618813.670104444,1417185.35888627
618818.934201524,1417235.09927236
618829.962066606,1417275.56310219
618848.790112942,1417327.64600328
618878.025290683,1417367.67118569
618916.997653693,1417403.69112678
618977.832505763,1417443.06932886
619018.215627104,1417474.26742919
619038.592226774,1417495.58300336
619048.155199766,1417523.86313052
618899.986860931,1417464.40983737
618894.861871183,1417464.66180536
618891.311025277,1417465.38490103
618888.178157523,1417467.2868001
618884.371078521,1417467.74480444
618878.734934941,1417467.55976544
618872.173924431,1417466.11685494
618864.106027186,1417466.46396711
618855.978090689,1417466.68607953
618848.891162604,1417466.37407227
618837.868874937,1417466.59093536
618830.690083519,1417466.88588227
618817.879085526,1417465.81797102
618809.586123109,1417465.96101536
618802.063172266,1417465.32486178
618795.534970105,1417463.95478578
618790.579927519,1417461.31502728
618783.957893521,1417457.72776411
618777.394914523,1417453.96005511
618772.7180866,1417450.70907736
618765.925121188,1417446.88198528
618756.306045935,1417443.47188711
618748.707964018,1417439.39282702
618741.314934179,1417436.43876469
618734.392047763,1417433.64579128
618727.733924598,1417430.97584911
618719.624032691,1417425.24784219
618716.557109684,1417421.28295511
618712.452131018,1417416.27181028
618707.770053774,1417411.21703036
618703.439025685,1417407.68193245
618697.66902411,1417404.84105887
618689.546993107,1417402.39093253
618677.689077184,1417401.57695778
618667.25504294,1417400.83877027
618660.529990777,1417399.94802402
618653.222918764,1417398.51790878
618640.252144188,1417394.03989936
618635.722953767,1417391.23183411
618629.2301846,1417387.4779046
618622.539909273,1417384.08683528
618616.469055265,1417381.98578961
618606.115073353,1417381.28894061
618599.387068436,1417381.59602661
618589.642009184,1417382.04090761
618579.403184518,1417382.50678594
618570.561010599,1417384.08683528
618561.865161851,1417386.24299894
618554.111896515,1417388.08190602
618547.258891851,1417390.53793786
618540.366189107,1417393.0448226
618533.018106684,1417396.33582653
618527.291084021,1417398.39290902
618521.671016514,1417400.75084394
618514.408563852,1417403.42636353
618468.784967437,1417414.45390053
618463.826972097,1417415.96177152
618454.88407661,1417418.78984986
618449.501869515,1417420.86103994
618444.563887268,1417423.24095644
618438.640998855,1417425.90105611
618433.804066271,1417427.80098669
618426.659067437,1417430.20386903
618420.944183856,1417430.93385445
618415.518013597,1417431.18090118
618410.433050022,1417431.4030136
618405.944870025,1417430.76390727
618402.016072109,1417428.72093236
618397.513128355,1417425.0250736
618393.514120609,1417421.21602611
618389.628957763,1417417.54608594
618385.26118435,1417413.5018027
618380.460997105,1417409.48507844
618375.350114942,1417405.62681845
618370.975123689,1417403.22295186
618365.469885349,1417401.47098686
618360.794041693,1417400.20491327
618356.054877937,1417399.22886536
618351.881986022,1417398.53693761
618347.417099938,1417396.26889752
618343.24092719,1417392.96805111
618339.421052933,1417389.35388511
618335.078870013,1417385.02482553
618330.195021525,1417380.52877152
618323.442082271,1417374.52287802
618319.031986102,1417369.77584028
618314.844986603,1417365.01699153
618311.009036273,1417360.14889103
618306.446053267,1417354.45303628
618301.143898517,1417345.63284394
618298.340098351,1417341.78180178
618296.297123432,1417338.57183444
618292.611107185,1417334.8070782
618289.155077353,1417332.56298819
618285.053051442,1417329.91896461
618280.625894934,1417326.67290811
618276.265011266,1417323.70605053
618271.720072851,1417320.5429991
618267.930054188,1417317.29300562
618263.555062935,1417312.56204394
618260.522916764,1417308.98396711
618257.175154433,1417304.73299135
618254.138087019,1417300.7418576
618251.244063944,1417296.60800761
618247.081998765,1417290.87507944
618243.834958017,1417286.06800245
618241.077089518,1417281.92693461
618237.909116849,1417277.11690485
618234.908138603,1417272.57393494
618232.150926277,1417268.29605636
618229.650931269,1417264.28097253
618226.56202668,1417258.77803077
618224.086966023,1417253.93683311
618221.685067937,1417249.77903302
618218.648984775,1417246.13205869
618215.308112189,1417243.72491127
618209.75202094,1417239.82498468
618206.515150771,1417237.43785036
618201.815028936,1417232.94179636
618198.149025768,1417229.30400836
618193.682171181,1417225.20001394
618189.784869269,1417221.84798652
618185.728118852,1417218.00908343
618182.485015109,1417214.80108461
618178.771111771,1417213.27779369
618175.770133525,1417213.61801611
618173.188117683,1417214.94708169
618168.919097349,1417217.05304861
618165.971924767,1417217.45199794
618162.217995271,1417217.53303452
618159.203893691,1417216.43986087
618155.500160933,1417214.7108617
618151.686192185,1417212.84997302
618145.447031438,1417209.56093761
618141.654060021,1417207.5688156
618138.50511618,1417205.73089278
618135.215096518,1417203.46777394
618132.058934852,1417200.73090278
618124.433950096,1417193.81096911
618118.76991944,1417187.80999686
618116.323073938,1417185.06590787
618113.573079437,1417182.48586053
618111.087192014,1417180.36578603
618106.482870519,1417177.20207845
618103.819161937,1417175.76704194
618100.297187358,1417174.24276678
618096.626919106,1417173.05477703
618088.634152934,1417171.4609482
618083.568874359,1417171.35596153
618078.10300602,1417171.94388686
618071.499016598,1417172.92780878
618066.83203119,1417173.17780827
618061.729023024,1417173.17485553
618056.722143263,1417173.16993427
618052.186063096,1417172.93896361
618046.866191849,1417172.44782285
618042.685097858,1417170.86580503
618038.003020599,1417168.76508744
618032.983017519,1417166.42683752
618028.107043013,1417164.00492635
618023.273063183,1417161.2759292
618017.3711721,1417157.97278619
618013.231088519,1417155.18178128
618008.945992097,1417151.84386145
618005.11201027,1417148.62077078
618001.076913357,1417144.74381003
617997.983087525,1417141.41802928
617995.092017189,1417138.23693328
617991.925028771,1417134.68805586
617988.795113772,1417131.44003086
617985.744923025,1417128.38491885
617982.33613719,1417125.16478094
617978.091066942,1417121.15888344
617974.848947436,1417117.83507119
617971.556959271,1417114.59885719
617967.626192853,1417111.08180386
617963.787945941,1417107.73797852
617959.950027108,1417104.53194819
617956.037961438,1417101.72880419
617951.619007021,1417099.02999069
617947.783056691,1417096.81903711
617943.26108411,1417094.14286135
617939.933006763,1417091.79181619
617936.728944942,1417088.58480161
617934.605917692,1417085.14878486
617932.627903268,1417082.06283303
617929.697134852,1417080.30004127
617925.712890849,1417079.54905853
617921.621035516,1417078.95883662
617917.868090272,1417077.41979769
617915.252938017,1417075.04578669
617912.325122356,1417072.2009761
617908.8379246,1417068.7288702
617905.260175854,1417065.39980862
617902.082032606,1417062.97002344
617898.5170791,1417060.88702236
617894.46393761,1417059.19608086
617890.523984849,1417057.97298619
617885.606015682,1417056.80500953
617881.087980106,1417055.93001127
617875.503017515,1417054.94084002
617870.35309343,1417053.8860521
617865.442998275,1417053.18789077
617860.547994941,1417052.80304903
617855.993870184,1417052.08881161
617850.763893768,1417050.82897161
617845.755045518,1417049.90508895
617841.5211301,1417048.3998426
617837.716019601,1417046.76008211
617833.884006277,1417044.93495452
617829.147139102,1417042.46678361
617824.961123854,1417040.41199769
617818.272160858,1417036.6600367
617813.79710418,1417034.02683985
617809.517913267,1417031.37100528
617805.422120944,1417028.68990828
617801.180987686,1417026.7407652
617797.385063514,1417025.46091211
617792.845046356,1417024.00389403
617788.945119768,1417022.88677028
617784.035024598,1417021.7880192
617780.09999311,1417021.03080286
617774.963192359,1417020.26800911
617770.590169609,1417019.9687971
617766.079023764,1417019.91695994
617761.933034688,1417019.91302294
617757.3480701,1417020.01899385
617753.323143765,1417020.73191895
617749.37302044,1417021.82181178
617745.962922275,1417021.89792711
617742.288060859,1417021.77883285
617739.096138105,1417020.96190536
617735.298901603,1417019.65908644
617731.467872515,1417018.47700219
617727.351082847,1417017.52588861
617723.776943013,1417016.87890828
617719.731019348,1417016.25194103
617715.134899929,1417015.58297911
617712.242189184,1417014.61677369
617708.727104351,1417013.21290511
617704.874093682,1417011.7230787
617700.790112346,1417010.25785853
617697.599173859,1417009.09906819
617694.4918966,1417007.81298153
617688.590005517,1417006.12105578
617682.348876268,1417003.72407894
617668.491948605,1416998.28806619
617667.658288851,1416998.01313236
617595.10462819,1416986.33434995
617439.697130606,1416961.31898002
617416.899932101,1416958.08899961
617397.868146017,1416955.13887428
617390.025970101,1416952.68481094
617378.859981939,1416946.8039172
617364.283895597,1416939.43385319
617346.843969852,1416933.82100353
617332.656006098,1416928.82691902
617318.357150182,1416925.63991752
617312.498894185,1416925.63007502
617300.611122683,1416926.02902436
617294.378195524,1416927.73899469
617282.628875181,1416931.48505019
617277.632166013,1416935.59790286
617269.533100858,1416947.70188127
617263.955028027,1416957.96203136
617258.228989601,1416973.04697494
617252.783134356,1416983.33993337
617243.170948848,1416994.6699632
617235.731003106,1416998.92979719
617222.661147356,1417004.53280436
617208.876069933,1417010.36087669
617195.034890264,1417017.77391961
617177.067078441,1417027.33590835
617158.849923268,1417037.77978511
617141.323055431,1417049.40902694
617131.589151025,1417054.92706053
617125.14789094,1417056.92377569
617118.741079599,1417056.96084911
617106.687954098,1417055.65507744
617103.923195854,1417055.47200695
617099.536065519,1417054.56190377
617088.85400027,1417054.28303294
617084.687998101,1417055.47397543
617078.459992185,1417057.97593895
617064.586988434,1417065.73084469
617050.10309352,1417072.38798361
617037.114930525,1417074.98476319
617028.320984855,1417075.5969667
617020.305909023,1417075.64289837
617013.3889281,1417075.09992044
617000.232130274,1417071.39979661
616991.101899192,1417065.40801069
616986.305977017,1417058.49890378
616984.571072355,1417049.75581102
616984.529077694,1417042.51107486
616984.693119347,1417036.7187636
616985.76792036,1417026.40677635
616985.735112026,1417020.72601344
616985.704928353,1417015.64990811
616985.680978268,1417011.36678019
616983.822058097,1417006.0380507
616974.019912347,1416997.91405119
616961.467115939,1416991.97508669
616944.872989014,1416984.21001036
616926.706030607,1416976.55287345
616903.126025274,1416967.9039406
616884.865891188,1416959.33276352
616864.655957848,1416950.71893561
616850.217994601,1416942.48994943
616843.737036437,1416937.58379127
616840.657974347,1416934.36496569
616837.142889515,1416930.13498728
616833.451952025,1416925.86202994
616827.288906604,1416920.78887735
616820.897187099,1416917.80889644
616813.795167193,1416915.90207611
616807.217096359,1416914.98180236
616801.238105685,1416914.96178928
616795.089167848,1416914.06087244
616789.045872852,1416912.37878919
616782.571148276,1416910.3020217
616775.716175109,1416907.28103036
616769.595124349,1416905.49986595
616764.303140193,1416904.35190237
616759.996062189,1416903.94803177
616745.960001022,1416901.56089744
616730.639165521,1416898.21083853
616705.548992604,1416893.37095319
616681.709145263,1416888.53500485
616657.471004769,1416884.21808437
616634.266982943,1416881.82898152
616615.39398919,1416878.78699286
616595.429134101,1416876.32603978
616569.725117266,1416873.7919241
616544.590981185,1416869.9969842
616520.39417918,1416868.23681711
616498.420141771,1416866.00880319
616481.640975848,1416861.9238376
616453.407108441,1416852.35299061
616447.435007513,1416848.47406135
616447.091176182,1416847.83331461
616391.214647517,1416854.81361561
616390.329150602,1416855.37004495
616379.509946525,1416857.12496269
616374.69302702,1416856.16006961
616368.307869181,1416855.79688136
616361.982094437,1416855.82476844
616355.959140599,1416855.85101511
616350.347931355,1416856.23585686
616344.924057692,1416857.06000219
616340.725903347,1416859.33394778
616336.240019932,1416862.56491244
616317.049113438,1416876.37295569
616311.867037192,1416878.82701902
616306.371969432,1416881.30995369
616298.821131513,1416884.6327817
616289.351006106,1416889.10586986
616280.223071605,1416893.35290861
616272.10005635,1416897.64489478
616254.576141268,1416904.08484252
616239.296972349,1416910.45786127
616220.402981266,1416915.94800778
616204.081163526,1416922.75508077
616184.630086944,1416928.25703828
616166.898167014,1416931.80886844
616152.123918355,1416935.28983261
616144.885087684,1416936.34691711
616136.471062526,1416936.44206128
616125.955991685,1416938.50800203
616116.616115347,1416941.21403337
616108.80806011,1416943.67793919
616100.881894857,1416946.23108369
616094.503954858,1416947.55686845
616087.685070857,1416948.75798152
616081.161133766,1416950.23107569
616073.691004351,1416951.98205644
616066.864902526,1416953.67102945
616059.183159351,1416956.09589335
616049.070974857,1416958.55094095
616038.479132518,1416960.76386303
616030.921076775,1416962.45677303
616024.338084683,1416963.94003777
616011.573018357,1416967.11883719
615992.619972274,1416970.39376503
615987.475953683,1416970.48398794
615983.171172276,1416970.50301677
615979.392964602,1416970.51876478
615975.6350981,1416970.51581202
615962.612158269,1416968.14180103
615944.66304718,1416964.26582453
615930.002971515,1416962.5338726
615915.944928765,1416960.19299802
615909.881948769,1416960.02403511
615892.119189024,1416963.11786094
615874.694027022,1416966.58602986
615865.933873937,1416965.07094103
615856.333171353,1416961.65985861
615850.108118191,1416958.10802844
615845.246907443,1416953.27896985
615843.9070151,1416951.98796195
615842.616991431,1416950.42398869
615841.19606252,1416948.38790353
615839.035961851,1416946.17990269
615835.714118108,1416943.53292637
615832.451985523,1416941.5480222
615828.996939942,1416940.14382553
615824.954953268,1416939.04080936
615820.48416169,1416938.11102119
615815.08489427,1416937.0007872
615810.255179524,1416936.04278386
615805.265032023,1416934.76096228
615800.83918786,1416933.20880003
615797.323118776,1416932.03688636
615793.892023265,1416930.93780719
615790.322148517,1416929.6819042
615786.2358706,1416928.38991202
615779.731946602,1416926.27180603
615775.27788727,1416925.00507627
615771.297908351,1416923.76393703
615766.8559881,1416922.64386052
615761.836969271,1416921.68782569
615757.807121679,1416921.66879685
615753.313036188,1416921.48605444
615748.785158098,1416921.14484778
615745.386870936,1416921.23408644
615742.11489585,1416921.26984753
615739.405911773,1416921.79379661
615735.761890188,1416923.4220742
615732.724166602,1416925.57987827
615730.130995929,1416928.11202544
615727.017157018,1416932.01785752
615724.511912689,1416935.85380785
615722.403977275,1416939.38004753
615720.214021027,1416943.13889827
615718.521111026,1416946.22878711
615716.234042108,1416949.75797953
615714.111014858,1416952.9157816
615711.71797502,1416955.39379503
615706.628090188,1416958.57390678
615704.543120608,1416959.36393145
615702.880066186,1416959.62311727
615701.644176275,1416959.81603028
615698.182897106,1416959.85408795
615695.29018636,1416959.88492778
615691.648133263,1416959.80881244
615687.993941098,1416957.5440532
615685.530035272,1416955.45481853
615682.916195348,1416951.08606085
615679.193105683,1416946.36002044
615675.732154608,1416942.5460517
615671.855193853,1416938.14776653
615668.28105402,1416933.65105636
615665.079944938,1416928.4988357
615662.796156853,1416924.51491977
615660.224967763,1416920.32299903
615658.01795119,1416917.60089161
615655.071106687,1416914.63403402
615651.88705793,1416912.0910601
615649.082929686,1416910.5950001
615644.904132277,1416908.4729571
615640.29193677,1416907.16488886
615636.13610518,1416906.26298778
615630.896942437,1416905.27808161
615625.531139523,1416904.38897577
615622.020647854,1416904.04580061
615620.875965104,1416903.9339242
615615.234900266,1416903.83779578
615610.542980522,1416903.83582728
615605.008870855,1416903.89488228
615599.563999847,1416904.36404145
615595.107972026,1416905.89586252
615590.447876349,1416907.88207902
615573.851124763,1416915.2800301
615569.255989596,1416917.57005177
615562.447932348,1416922.35678761
615559.09492068,1416925.63401203
615555.284888938,1416929.42107794
615550.185161605,1416934.56903352
615546.000130609,1416938.71699111
615542.559192598,1416939.63792102
615538.466024935,1416939.63004702
615533.65894793,1416938.79802769
615526.666179776,1416936.19107753
615517.596972182,1416934.35282661
615514.233133763,1416932.66286936
615509.10387893,1416932.22389387
615498.790907443,1416934.91286486
615490.253194854,1416939.32985078
615482.473026693,1416942.83279653
615476.237146765,1416945.11002295
615469.77193661,1416946.63200152
615462.956989601,1416947.90496486
615457.324126855,1416949.49190395
615451.87105377,1416951.13888228
615446.710959107,1416952.7209001
615441.657163441,1416954.35278662
615436.08893311,1416956.0968776
615429.00791052,1416958.05684744
615424.04696244,1416959.47777636
615418.457078606,1416961.15887536
615412.712011352,1416963.13590552
615407.13295427,1416964.85899919
615403.956123352,1416965.88885278
615401.293070942,1416966.75204003
615396.964995608,1416968.38786353
615393.331144601,1416969.88982902
615389.606086433,1416970.84487961
615385.020137608,1416971.04205769
615380.863977939,1416971.0338556
615375.929932684,1416971.08798936
615370.050023183,1416971.20380278
615363.337110102,1416971.24481319
615358.358117431,1416970.97184786
615356.662254691,1416970.42263636
615352.824992016,1416969.17985669
615348.348951101,1416967.83996436
615340.301066935,1416966.9059111
615333.484151438,1416967.03189512
615328.24498868,1416967.08898161
615323.493029684,1416967.46594936
615319.233195692,1416968.53287636
615299.450098768,1416979.12078169
615297.071166515,1416980.94590928
615287.83890152,1416987.31597528
615281.347116604,1416990.21688811
615273.387158766,1416991.71294811
615256.774987265,1416998.63583453
615253.337986276,1417000.95702411
615231.854105353,1417017.6128307
615216.752101436,1417025.08886561
615172.829945192,1417045.17478344
615154.940873355,1417048.82995985
615145.395944938,1417048.7230047
615138.474042773,1417048.78698094
615131.582980439,1417048.86079969
615125.464882433,1417048.9274006
615121.840873942,1417048.9667706
615115.284128517,1417049.75285828
615111.40093419,1417050.72103219
615107.934077606,1417051.82043944
615107.17587702,1417052.06092453
615102.413091272,1417053.34307419
615098.20411019,1417053.3880216
615093.207072943,1417053.44182728
615088.76318419,1417053.06879653
615083.270084932,1417053.05501702
615077.216947436,1417052.73087069
615071.370174348,1417052.01597711
615065.777993932,1417051.58192286
615059.756024361,1417051.26794711
615040.475879192,1417052.80206478
615021.236088276,1417055.15606269
614985.682025522,1417057.92803878
614965.407131687,1417058.91491345
614951.653878346,1417058.80106853
614934.820906773,1417058.98184244
614925.316988766,1417058.76891635
614913.282892108,1417055.93493253
614883.138923526,1417048.80502552
614846.284010351,1417040.56882152
614819.89790827,1417035.44776878
614800.498340771,1417032.60197394
614797.57314977,1417032.17284094
614785.629604101,1417031.66135903
614772.94787094,1417031.11805302
614739.814078942,1417031.41299994
614711.407967776,1417034.99107678
614679.951993942,1417038.83391686
614655.226977766,1417043.57176827
614647.816559523,1417045.43200077
614499.097696856,1417080.18061894
614475.295907184,1417085.74195953
614447.800883442,1417091.92993927
614431.114893183,1417094.82199386
614420.436108768,1417098.9768412
614409.924974933,1417104.92203927
614396.780972347,1417111.84197295
614376.213100106,1417119.07391386
614357.129148766,1417122.86590102
614330.699083522,1417129.55092703
614309.770975769,1417135.35176845
614291.755919933,1417141.73987903
614270.539098859,1417153.34877969
614261.671990603,1417160.63879135
614255.06406419,1417164.8960007
614246.134948194,1417169.27296044
614233.02408202,1417172.21783644
614217.037893519,1417174.16304253
614197.547118858,1417177.69289111
614180.040920272,1417183.62102886
614164.98419185,1417189.87495336
614153.30311285,1417196.79882403
614123.228041768,1417212.94183636
614091.004024848,1417229.18392986
614079.040138021,1417236.80793037
614064.714051187,1417246.74590261
614056.659933433,1417252.3269282
614052.76000686,1417253.86990412
614046.163891435,1417254.80691011
614036.369947776,1417255.41976978
614012.160022438,1417254.67895761
613991.448121607,1417252.79477502
613975.743100524,1417251.34891178
613967.559061766,1417251.03493603
613961.362879932,1417251.87384512
613947.424915686,1417252.96176945
613938.36194168,1417254.80198886
613933.946924269,1417257.28590778
613928.641160607,1417260.98898436
613924.880013272,1417261.58576794
613915.074914768,1417261.56903569
613886.026088357,1417260.48701686
613877.953926027,1417257.99784862
613862.889979765,1417253.05396086
613833.968121603,1417242.76986068
613829.28998135,1417241.33383994
613821.356926352,1417241.3210447
613807.536087856,1417242.1218961
613800.123044938,1417244.26690494
613786.85108985,1417248.74983561
613775.322897688,1417254.0769247
613767.479081348,1417257.57002795
613761.606061608,1417259.0670722
613753.112968355,1417261.5119492
613742.800981104,1417261.25604419
613738.088064015,1417261.34298627
613734.454869181,1417261.40007277
613732.07396844,1417261.79278852
613686.318154439,1417278.86099586
613625.136190191,1417295.63983369
613607.457091689,1417300.90983628
613587.22714527,1417306.51087494
613571.813134104,1417312.45508878
613560.321031108,1417320.15192378
613550.380106106,1417330.90387078
613539.855192766,1417342.79393886
613532.544183776,1417353.19680519
613525.488095522,1417362.56588094
613518.36507827,1417372.59079528
613509.990095019,1417381.10193311
613498.274895355,1417389.94082619
613485.689946771,1417399.12289444
613475.414048687,1417406.24492744
613465.503963515,1417408.8148042
613455.623077765,1417408.83777003
613445.273032859,1417403.76199278
613436.327184603,1417393.29383786
613429.266175106,1417380.70199953
613423.4020136,1417370.41494662
613416.471909359,1417363.89986777
613412.194030777,1417361.97106586
613405.316091776,1417361.98681386
613392.384031013,1417366.82079369
613362.024183601,1417384.27876402
613340.93761161,1417395.83385903
613328.242098942,1417402.79086611
613307.038073108,1417409.26395027
613288.961993769,1417413.41387635
613267.276997775,1417419.02803835
613248.025067776,1417422.61202069
613233.598915517,1417424.90204236
613217.560889855,1417427.92697069
613201.784018517,1417431.15596686
613186.942184687,1417431.44894527
613174.478955016,1417431.18286969
613155.525908932,1417431.60281636
613144.08498694,1417434.67400444
613130.498071849,1417441.7258276
613116.368178859,1417447.30783744
613102.829163939,1417452.35179061
613091.601168022,1417456.17100869
613081.636949107,1417456.13196677
613058.288898692,1417457.7887876
613041.82206811,1417457.75105803
613020.106888443,1417457.07783103
